,borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,sanborn,taxmap,GEOID
893,BK,552,18,306,53,1023,15,38,11231,L131,76,4100,3,1D,340 HAMILTON AVENUE,M1-1,F9,6.0,1,,GABJOE CONTRACTING CORP,4480,4480,4480.0,0.0,0.0,0.0,0.0,0.0,4480.0,0.0,2,1,1.0,0,1,66.0,75.0,66.0,75.0,N,2,Y,5,0,50400,222300,0,1950,0,0,1.0,0.0,1,2.4,3,3005520018,,53,984047,185012,40.67449191,-74.00073183,16c,301 037,30206,36047005300
894,BK,552,23,306,53,1023,15,38,11231,L131,76,4100,3,1D,350 HAMILTON AVENUE,M1-1,G5,7.0,1,,354 HAMILTON LLC,1150,800,800.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,2,1,0.0,0,1,25.67,61.92,0.0,0.0,N,0,Y,5,0,11700,78750,0,1993,0,0,0.7,0.0,1,2.4,3,3005520023,,53,984098,184930,40.67426684,-74.00054797,16c,301 037,30206,36047005300
895,BK,556,114,306,53,2006,15,38,11231,L101,76,4100,3,1D,117A KING STREET,R5,A5,1.0,0,,"HART, DANIEL",1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,3,N,5,2,25260,83760,0,2016,0,0,1.56,1.25,0,2.0,3,3005560114,,53,981107,186240,40.67786194,-74.01133132,16a,301 020,30206,36047005300
896,BK,556,115,306,53,2006,15,38,11231,L101,76,4100,3,1D,117 KING STREET,R5,A5,1.0,0,,GB TEMPLE ENTERPRISES LLC,1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,3,N,5,2,81900,172680,0,2016,0,0,1.56,1.25,0,2.0,3,3005560115,,53,981119,186229,40.67783175,-74.01128805,16a,301 020,30206,36047005300
897,BK,575,1,306,53,2003,15,38,11231,L101,76,4100,3,1D,183 CONOVER STREET,R5,G1,10.0,0,,183CONOVER LLC,2000,750,750.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,2,1,1.0,0,1,25.0,80.0,30.0,25.0,N,2,N,3,0,16200,38700,0,1931,0,0,0.38,1.25,0,2.0,3,3005750001,,53,980230,186140,40.67758711,-74.01449306,16a,301 019,30207,36047005300
898,BK,596,12,306,53,1013,15,38,11231,L101,76,4100,3,1D,168 VAN DYKE STREET,M1-1,E1,6.0,0,,169 COFFEY LLC,25400,25400,25400.0,0.0,0.0,0.0,0.0,25400.0,0.0,0.0,2,1,1.0,0,3,195.92,200.0,196.0,200.0,N,3,Y,4,0,205650,881100,0,1956,2007,2007,1.0,0.0,1,2.4,3,3005960012,,53,979712,185985,40.67716142,-74.01636047,16a,301 002,30207,36047005300
899,BK,552,22,306,53,1023,15,38,11231,L131,76,4100,3,1D,348 HAMILTON AVENUE,M1-1,GW,5.0,1,,354 HAMILTON LLC,1140,800,800.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,2,1,1.0,0,1,21.0,45.0,0.0,0.0,N,0,Y,5,0,9450,60750,0,1993,0,0,0.7,0.0,1,2.4,3,3005520022,,53,984083,184951,40.67432448,-74.00060205,16c,301 037,30206,36047005300
900,BK,526,24,306,59,2034,15,38,11231,L131,76,4100,3,1D,80 NELSON STREET,M1-1,Z9,,1,,"FIRPO, LINDA J",1244,0,,,,,,,,,7,0,0.0,0,0,33.14,65.5,0.0,0.0,,0,Y,3,0,6300,6300,0,0,0,0,0.0,0.0,1,2.4,3,3005260024,,59,983460,186120,40.67753309,-74.00284814,16a,301 029,30205,36047005900
901,BK,562,46,306,53,1022,15,38,11231,L131,76,4100,3,1D,199 BUSH STREET,M1-1,F5,6.0,0,,199 BUSH LLC,2083,2000,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2,1,1.0,0,1,20.83,100.0,20.83,100.0,N,0,N,5,0,21150,140400,0,1974,0,0,0.96,0.0,1,2.4,3,3005620046,,53,983831,184769,40.67382493,-74.00151051,16a,301 036,30206,36047005300
902,BK,562,47,306,53,1022,15,38,11231,L131,76,4100,3,1D,197 BUSH STREET,M1-1,E1,6.0,0,,197 BUSH STREET REALTY LLC,2083,2000,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2,1,1.0,0,1,20.83,100.0,20.0,100.0,N,0,N,5,0,32850,91800,0,1931,0,0,0.96,0.0,1,2.4,3,3005620047,,53,983812,184776,40.67384414,-74.00157901,16a,301 036,30206,36047005300
903,BK,585,20,306,53,1011,15,38,11231,L101,76,4100,3,1D,165 DIKEMAN STREET,M1-1,E1,6.0,0,,PETTIBONE REALTY CORP,4000,3200,3200.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,2,1,1.0,0,1,40.0,100.0,25.0,60.0,N,0,N,5,2,32400,175050,0,1931,1991,0,0.8,0.0,1,2.4,3,3005850020,,53,979903,186269,40.67794103,-74.01567206,16a,301 002,30207,36047005300
904,BK,585,38,306,53,1011,15,38,11231,L101,76,4100,3,1D,162 COFFEY STREET,M1-1,A5,1.0,0,,DAVIES JOHN F,1000,1800,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,20.0,50.0,20.0,50.0,N,2,N,5,2,10200,106620,0,1930,0,0,1.8,0.0,1,2.4,3,3005850038,,53,979923,186082,40.67742777,-74.01559984,16a,301 002,30207,36047005300
905,BK,576,51,306,53,2004,15,38,11231,L101,76,4100,3,1D,88 DIKEMAN STREET,R5,C0,2.0,0,,"MUHAMMAD, MARY IMELDA",2000,2340,0.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,20.0,100.0,20.0,35.42,N,1,N,5,2,17040,118620,0,1901,0,0,1.17,1.25,0,2.0,3,3005760051,,53,980741,185734,40.67647295,-74.01265058,16a,301 019,30207,36047005300
906,BK,585,36,306,53,1011,15,38,11231,L101,76,4100,3,1D,220 CONOVER STREET,M1-1,F9,6.0,0,,"220 CONOVER STREET, LLC",2000,4875,2675.0,2200.0,0.0,475.0,0.0,0.0,2200.0,0.0,2,1,3.0,1,2,25.0,80.0,25.0,40.0,N,0,N,3,0,31500,293850,0,1925,1969,0,2.44,0.0,1,2.4,3,3005850036,,53,979953,186039,40.67730976,-74.01549165,16a,301 002,30207,36047005300
907,BK,535,26,306,59,2031,15,38,11231,L131,76,4100,3,1D,80 HUNTINGTON STREET,M1-1,G1,10.0,0,,L & S HOLDING OF NEWYORK INC,21440,16600,16600.0,0.0,0.0,0.0,16600.0,0.0,0.0,0.0,2,1,1.0,0,1,160.0,164.0,60.0,100.0,N,0,Y,3,0,199350,747900,0,1931,0,0,0.77,0.0,1,2.4,3,3005350026,,59,983322,185845,40.67677826,-74.00334562,16a,301 029,30206,36047005900
908,BK,575,24,306,53,2003,15,38,11231,L101,76,4100,3,1D,378 VAN BRUNT STREET,R5,Z9,,0,,"RUGGIERO, JOSEPH",2250,0,,,,,,,,,7,0,0.0,0,0,25.0,90.0,0.0,0.0,N,0,N,5,0,25650,32850,0,0,0,0,0.0,1.25,0,2.0,3,3005750024,,53,980510,185992,40.677181,-74.01348352,16a,301 019,30207,36047005300
909,BK,535,19,306,59,2031,15,38,11231,L131,76,4100,3,1D,68 HUNTINGTON STREET,M1-1,F5,6.0,0,,SILVERSTONE REALTY LLC,4000,5500,5500.0,0.0,850.0,0.0,0.0,0.0,4650.0,0.0,2,1,2.0,0,1,40.0,100.0,40.0,95.0,N,3,N,5,0,72000,235350,0,1931,1985,0,1.38,0.0,1,2.4,3,3005350019,,59,983223,185900,40.67692922,-74.00370254,16a,301 029,30206,36047005900
910,BK,576,33,306,53,2004,15,38,11231,L101,76,4100,3,1D,178 RICHARDS STREET,R5,V0,11.0,0,,176 RICHARDS STREET REALTY LLC,840,0,,,,,,,,,7,0,0.0,0,0,20.0,42.0,0.0,0.0,,0,N,5,5,8280,8280,0,0,0,0,0.0,1.25,0,2.0,3,3005760033,,53,981001,185664,40.67628091,-74.0117132,16a,301 019,30207,36047005300
911,BK,346,25,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,Z9,,0,C,PORT AUTHORITY OF NY AND NJ,2550,0,,,,,,,,,7,0,0.0,0,0,25.5,100.0,0.0,0.0,N,0,N,5,0,33300,41850,41850,0,0,0,0.0,0.0,2,0.0,3,3003460025,,53,982612,188553,40.68421101,-74.00590597,16a,301 006,30202,36047005300
912,BK,586,24,306,53,3000,15,38,11231,L101,76,4100,3,1D,396 VAN BRUNT STREET,R5,C2,2.0,0,,"MONOS, GEORGE",2046,3597,1199.0,2398.0,0.0,1199.0,0.0,0.0,0.0,0.0,2,1,3.0,6,6,33.0,62.0,33.0,48.0,E,3,N,5,5,59400,278550,2330,1925,0,0,1.76,1.25,0,2.0,3,3005860024,,53,980366,185810,40.67668139,-74.01400256,16a,301 019,30207,36047005300
913,BK,576,45,306,53,2004,15,38,11231,L101,76,4100,3,1D,76 DIKEMAN STREET,R5,B9,1.0,0,,EWING SHERMAN,2100,2517,0.0,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2,2,21.0,100.0,21.0,40.0,N,2,N,5,2,10740,41400,0,1901,0,0,1.2,1.25,0,2.0,3,3005760045,,53,980832,185653,40.67625066,-74.01232246,16a,301 019,30207,36047005300
914,BK,534,10,306,59,2032,15,38,11231,L131,76,4100,3,1D,421 COLUMBIA STREET,R5,S5,4.0,0,,421 COLUMBIA STREET R,1670,4800,1200.0,3600.0,0.0,1200.0,0.0,0.0,0.0,0.0,2,1,4.0,6,7,20.0,83.5,20.0,62.0,N,2,Y,3,2,3150,416700,0,1931,1968,0,2.87,1.25,0,2.0,3,3005340010,,59,982598,186172,40.6776757,-74.00595586,16a,301 029,30206,36047005900
915,BK,340,38,306,53,1000,15,39,11231,E202,76,4100,3,2C,29 PRESIDENT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1600,0,,,,,,,,,7,0,0.0,0,0,20.0,80.0,0.0,0.0,,0,N,3,5,63000,63000,63000,0,0,0,0.0,0.0,2,0.0,3,3003400038,,53,982713,188675,40.68454589,-74.00554183,16a,301 006,30202,36047005300
916,BK,346,29,306,53,1000,15,39,11231,E202,76,4100,3,2C,140 VAN BRUNT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1250,0,,,,,,,,,7,0,0.0,0,0,20.0,62.5,0.0,0.0,,0,N,5,5,73350,73350,73350,0,0,0,0.0,0.0,2,0.0,3,3003460029,,53,982620,188483,40.68401887,-74.00587711,16a,301 006,30202,36047005300
917,BK,538,54,306,85,2000,15,38,11231,L131,76,4100,3,1D,723 HENRY STREET,R5,F5,6.0,0,,KAM FU INC,22880,22800,22800.0,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,2,1,1.0,0,1,140.0,192.0,140.0,192.0,N,1,Y,3,0,185400,676800,0,1931,0,0,1.0,1.25,0,2.0,3,3005380054,,85,983444,185538,40.67593563,-74.00290575,16a,301 028,30206,36047008500
918,BK,514,21,306,53,1006,15,38,11231,L101,76,4100,3,1D,236 WOLCOTT STREET,M2-1,T1,7.0,0,X,PORT AUTHORITY OF NY AND NJ,47000,3294,3294.0,0.0,1050.0,0.0,0.0,0.0,0.0,2244.0,2,1,1.0,0,1,251.83,200.0,23.0,85.0,N,0,Y,5,0,469800,697500,697500,1931,0,0,0.07,0.0,2,0.0,3,3005140021,,53,979512,187252,40.68063894,-74.01708241,16a,301 003,30205,36047005300
919,BK,598,2,306,53,3005,15,38,11231,L101,76,4100,3,1D,401 VAN BRUNT STREET,M1-1,V1,11.0,0,,RED HOOK BUILDING COMPANY LLC,1800,0,,,,,,,,,7,0,0.0,0,0,20.0,90.0,0.0,0.0,,0,N,5,5,76500,76500,0,0,0,0,0.0,0.0,1,2.4,3,3005980002,,53,980242,185458,40.67571518,-74.0144494,16a,301 019,30207,36047005300
920,BK,599,25,306,53,4005,15,38,11231,L101,76,4100,3,1D,32 VAN DYKE STREET,M1-1,S2,4.0,0,,JKD & ESD LLC,3000,3750,1250.0,2500.0,0.0,1250.0,0.0,0.0,0.0,0.0,2,3,3.0,2,3,25.0,100.0,25.0,50.0,N,0,Y,5,0,1800,129060,0,1931,0,0,1.25,0.0,1,2.4,3,3005990025,,53,980998,184814,40.67394785,-74.0117236,16a,301 023,30207,36047005300
921,BK,546,26,306,53,2007,15,38,11231,L101,76,4100,3,1D,99 PIONEER STREET,R5,B9,1.0,0,,CHERYL CRICHLOW,1530,1734,0.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,16.67,84.42,16.67,30.0,N,3,Y,5,1,15360,115140,0,1901,0,0,1.13,1.25,0,2.0,3,3005460026,,53,981408,186328,40.67810358,-74.01024617,16a,301 020,30206,36047005300
922,BK,546,27,306,53,2007,15,38,11231,L101,76,4100,3,1D,97 PIONEER STREET,R5,B9,1.0,0,,"ALTSCHUL, MARK ANDREW",1250,1944,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,16.67,75.0,16.67,38.0,E,3,N,5,1,15420,121920,0,1901,2001,0,1.56,1.25,0,2.0,3,3005460027,,53,981425,186322,40.67808712,-74.01018488,16a,301 020,30206,36047005300
923,BK,531,48,306,59,1009,15,38,11231,L101,76,4100,3,1D,114 PIONEER STREET,R5,B9,1.0,0,,"ROTHAUSER, LISA",1667,1200,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2,2,16.67,100.0,16.67,30.0,N,3,N,5,2,17280,104340,0,1899,0,0,0.72,1.25,0,2.0,3,3005310048,,59,981411,186530,40.67865803,-74.01023544,16a,301 020,30206,36047005900
924,BK,529,28,306,59,1008,15,38,11231,L101,76,4100,3,1D,284 VAN BRUNT STREET,M2-1,K1,5.0,0,,284 VAN BRUNT LLC,3848,3060,3060.0,0.0,0.0,3060.0,0.0,0.0,0.0,0.0,2,1,1.0,0,1,42.75,90.0,24.0,90.0,N,0,N,5,0,31050,140400,0,1931,0,0,0.8,0.0,2,0.0,3,3005290028,,59,981371,186953,40.67981905,-74.01037983,16a,301 020,30206,36047005900
925,BK,530,47,306,59,1007,15,38,11231,L101,76,4100,3,1D,100 VISITATION PLACE,R5,B1,1.0,0,,JM VISITATION LLC,2500,3874,0.0,3874.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,25.0,100.0,25.0,62.0,N,3,N,5,5,22680,220860,0,1931,2006,0,1.55,1.25,0,2.0,3,3005300047,,59,981531,186772,40.6793223,-74.00980290000001,16a,301 020,30206,36047005900
926,BK,518,20,306,59,1001,15,38,11231,L101,76,4100,3,1D,57 COMMERCE STREET,M1-1,F5,6.0,0,,COMMERCE MANOR LLC,5058,8000,8000.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,2,1,2.0,0,1,50.58,100.0,50.0,80.0,N,0,N,5,0,32850,297450,0,1950,1986,1997,1.58,0.0,1,2.4,3,3005180020,,59,982123,187077,40.68015962,-74.00766864,16a,301 021,30205,36047005900
927,BK,340,45,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,950,0,,,,,,,,,7,0,0.0,0,0,19.0,50.0,0.0,0.0,,0,N,5,5,58050,58050,58050,0,0,0,0.0,0.0,2,0.0,3,3003400045,,53,982585,188705,40.68462821,-74.00600336,16a,301 006,30202,36047005300
928,BK,346,22,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1190,0,,,,,,,,,7,0,0.0,0,0,20.0,64.08,0.0,0.0,,0,Y,5,5,64800,64800,64800,0,0,0,0.0,0.0,2,0.0,3,3003460022,,53,982569,188587,40.68430432,-74.00606102,16a,301 006,30202,36047005300
929,BK,346,21,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,750,0,,,,,,,,,7,0,0.0,0,0,15.0,44.0,0.0,0.0,,0,Y,5,5,44100,44100,44100,0,0,0,0.0,0.0,2,0.0,3,3003460021,,53,982555,188597,40.68433177,-74.0061115,16a,301 006,30202,36047005300
930,BK,591,50,306,53,4011,15,38,11231,L131,76,4100,3,1D, CREAMER STREET,M1-1,Z9,,0,,GRINNELL ST REALTY CORP,22000,0,,,,,,,,,7,0,0.0,0,0,440.0,50.0,0.0,0.0,N,0,N,4,0,129150,163800,0,0,0,0,0.0,0.0,1,2.4,3,3005910050,,53,982260,184732,40.67372315,-74.00717401,16a,301 027,30207,36047005300
931,BK,346,9,306,53,1000,15,39,11231,E202,76,4100,3,2C,49 HAMILTON AVENUE,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1282,0,,,,,,,,,7,0,0.0,0,0,20.0,68.17,0.0,0.0,,0,Y,5,5,69750,69750,69750,0,0,0,0.0,0.0,2,0.0,3,3003460009,,53,982538,188536,40.68416433,-74.00617278,16a,301 006,30202,36047005300
932,BK,546,146,306,53,2007,15,38,11231,L101,76,4100,3,1D, PIONEER STREET,R5,V0,11.0,0,,"ALTSCHUL, MARK ANDREW",837,0,,,,,,,,,7,0,0.0,0,0,18.0,66.67,0.0,0.0,,0,Y,5,5,7800,7800,0,0,0,0,0.0,1.25,0,2.0,3,3005460146,,53,981362,186304,40.67803769,-74.010412,16a,301 020,30206,36047005300
933,BK,523,1,306,59,1005,15,38,11231,L101,76,4100,3,1D,35 DELAVAN STREET,R6,V0,11.0,0,,35 DELEVAN OWNERS LLC,36000,0,,,,,,,,,7,0,0.0,0,0,200.0,180.0,0.0,0.0,,0,Y,3,5,171420,171420,0,0,0,0,0.0,2.43,0,4.8,3,3005230001,,59,982118,186664,40.67902603,-74.00768654,16a,301 021,30205,36047005900
934,BK,598,13,306,53,3005,15,38,11231,L101,76,4100,3,1D, COFFEY STREET,M1-1,V1,11.0,0,,DEBORAH VAN DYKE HOLDINGS INC,2150,0,,,,,,,,,7,0,0.0,0,0,21.5,100.0,0.0,0.0,,0,N,5,5,61650,61650,0,0,0,0,0.0,0.0,1,2.4,3,3005980013,,53,980381,185493,40.67581131,-74.0139483,16a,301 019,30207,36047005300
935,BK,340,22,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1336,0,,,,,,,,,7,0,0.0,0,0,19.08,70.0,0.0,0.0,,0,N,5,5,78750,78750,78750,0,0,0,0.0,0.0,2,0.0,3,3003400022,,53,982558,188866,40.68507011,-74.00610075,16a,301 006,30202,36047005300
936,BK,586,28,306,53,3000,15,38,11231,L101,76,4100,3,1D, VAN BRUNT STREET,R5,V1,11.0,0,,404 VAN BRUNT LLC,2250,0,,,,,,,,,7,0,0.0,0,0,25.0,90.0,0.0,0.0,,0,N,3,5,182250,182250,0,0,0,0,0.0,1.25,0,2.0,3,3005860028,,53,980286,185741,40.67649197,-74.01429094,16a,301 019,30207,36047005300
937,BK,575,32,306,53,2003,15,38,11231,L101,76,4100,3,1D,124 DIKEMAN STREET,R5,Z9,,0,,"RUGGIERO, JOSEPH",2505,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,N,0,Y,5,0,28350,36450,0,0,0,0,0.0,1.25,0,2.0,3,3005750032,,53,980421,186019,40.67725508,-74.01380440000001,16a,301 019,30207,36047005300
938,BK,605,1,306,53,4006,15,38,11231,L101,76,4100,3,1D,225 RICHARDS STREET,M1-2,V1,11.0,0,,"RACHELS'' ISLAND,",74000,0,,,,,,,,,7,0,0.0,0,0,200.0,370.0,0.0,0.0,,0,N,3,0,1412100,1412100,0,1900,0,0,0.0,0.0,2,4.8,3,3006050001,,53,980654,184833,40.67399987,-74.01296375,16a,301 023,30207,36047005300
939,BK,546,8,306,53,2007,15,38,11231,L101,76,4100,3,1D,295 VAN BRUNT STREET,R5,V1,11.0,0,,LONUZZI MATTHEW,1219,0,,,,,,,,,7,0,0.0,0,0,17.5,69.67,0.0,0.0,,0,N,5,5,97200,97200,0,0,0,0,0.0,1.25,0,2.0,3,3005460008,,53,981184,186524,40.67864148,-74.01105384,16a,301 020,30206,36047005300
940,BK,610,27,306,53,3003,15,38,11231,L101,76,4100,3,1D,448 VAN BRUNT STREET,M1-1/R5,Z9,,0,,NECHANAH & REFAEL LLC,2250,0,,,,,,,,,7,1,0.0,0,0,25.0,90.0,0.0,0.0,N,0,N,5,0,26550,33750,0,0,0,0,0.0,1.25,1,2.0,3,3006100027,,53,979833,185233,40.67509741,-74.01592375,16a,301 011,30207,36047005300
941,BK,586,2,306,53,3000,15,38,11231,L101,76,4100,3,1D, CONOVER STREET,R5,V0,11.0,0,,"DDG CONOVER OWNER, LLC",1481,0,,,,,,,,,7,0,0.0,0,0,19.75,75.0,0.0,0.0,,0,N,5,5,14340,14340,0,0,0,0,0.0,1.25,0,2.0,3,3005860002,,53,980066,185962,40.67709846,-74.01508421,16a,301 019,30207,36047005300
942,BK,576,56,306,53,2004,15,38,11231,L101,76,4100,3,1D,98 DIKEMAN STREET,R5,Z9,,0,,CUONZO ANTONIO,2160,0,,,,,,,,,7,0,0.0,0,0,25.0,86.42,0.0,0.0,N,0,Y,5,0,24300,32400,0,0,0,0,0.0,1.25,0,2.0,3,3005760056,,53,980658,185795,40.67664035,-74.01294984,16a,301 019,30207,36047005300
943,BK,603,14,306,53,3002,15,38,11231,L101,76,4100,3,1D,153 VAN DYKE STREET,M1-1/R5,V1,11.0,0,,VAN D OPPORTUNITY LLC,2000,0,,,,,,,,,7,1,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,100350,100350,0,0,0,0,0.0,1.25,1,2.0,3,3006030014,,53,979929,185548,40.67596206,-74.01557786,16a,301 019,30207,36047005300
944,BK,587,3,306,53,3004,15,38,11231,L101,76,4100,3,1D, VAN BRUNT STREET,R5,V1,11.0,0,,RED HOOK BUILDING COMPANY LLC,1500,0,,,,,,,,,7,0,0.0,0,0,20.0,75.0,0.0,0.0,,0,N,5,5,121050,121050,0,0,0,0,0.0,1.25,0,2.0,3,3005870003,,53,980423,185670,40.67629715,-74.01379699,16a,301 019,30207,36047005300
945,BK,340,31,306,53,1000,15,39,11231,E202,76,4100,3,2C,48 UNION STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1600,0,,,,,,,,,7,0,0.0,0,0,20.0,80.0,0.0,0.0,,0,N,5,5,94500,94500,94500,0,0,0,0.0,0.0,2,0.0,3,3003400031,,53,982717,188801,40.68489173,-74.00552744,16a,301 006,30202,36047005300
946,BK,599,40,306,53,4005,15,38,11231,L101,76,4100,3,1D, VAN DYKE STREET,M1-1,V9,11.0,0,,"O'CONNELL, GREGORY",2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,71550,71550,0,0,0,0,0.0,0.0,1,2.4,3,3005990040,,53,980753,185024,40.67452416,-74.01260695,16a,301 023,30207,36047005300
947,BK,598,16,306,53,3005,15,38,11231,L101,76,4100,3,1D, COFFEY STREET,M1-1,V1,11.0,0,,DEBORAH VAN DYKE HOLDINGS INC,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,71550,71550,0,0,0,0,0.0,0.0,1,2.4,3,3005980016,,53,980432,185448,40.67568781,-74.01376441,16a,301 019,30207,36047005300
948,BK,340,7,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1422,0,,,,,,,,,7,0,0.0,0,0,25.0,62.0,0.0,0.0,,0,Y,5,5,76950,76950,76950,0,0,0,0.0,0.0,2,0.0,3,3003400007,,53,982372,188890,40.68513595,-74.00677141,16a,301 006,30202,36047005300
949,BK,534,2,306,59,2032,15,38,11231,L131,76,4100,3,1D,437 COLUMBIA STREET,R5,G7,10.0,0,,XLM FAMILY HOLDINGS LLC,1670,0,,,,,,,,,7,0,0.0,0,0,20.0,83.5,0.0,0.0,,0,N,5,5,54900,54900,0,0,0,0,0.0,1.25,0,2.0,3,3005340002,,59,982542,186020,40.67725848,-74.00615772,16a,301 029,30206,36047005900
950,BK,346,10,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1200,0,,,,,,,,,7,0,0.0,0,0,20.0,60.0,0.0,0.0,,0,N,5,5,70200,70200,70200,0,0,0,0.0,0.0,2,0.0,3,3003460010,,53,982526,188553,40.68421099,-74.00621605,16a,301 006,30202,36047005300
951,BK,586,15,306,53,3000,15,38,11231,L101,76,4100,3,1D,127 DIKEMAN STREET,R5,F5,6.0,0,,123-127 DIKEMAN STREET LLC,8233,8200,8200.0,0.0,0.0,0.0,0.0,0.0,8200.0,0.0,2,1,1.0,0,1,82.33,100.0,82.0,100.0,N,0,N,5,0,67050,331200,0,1931,0,0,1.0,1.25,0,2.0,3,3005860015,,53,980293,185921,40.67698603,-74.01426581,16a,301 019,30207,36047005300
952,BK,512,20,306,59,2016,15,38,11231,L101,76,4100,3,1D,37 RICHARDS STREET,M1-1,E1,6.0,0,,37 RICHARDS STREET,4000,4000,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,2,1,1.0,0,1,40.0,100.0,40.0,75.0,N,0,N,3,0,40500,187200,0,1918,1964,0,1.0,0.0,1,2.4,3,3005120020,,59,982450,187092,40.68020086,-74.00648969,16a,301 021,30205,36047005900
953,BK,502,1,306,59,2002,15,38,11231,E202,76,4100,3,1D,170 VAN BRUNT STREET,M2-1,F5,6.0,0,,"170 VAN BRUNT STREET, LLC",37820,39740,39740.0,0.0,0.0,0.0,0.0,0.0,39740.0,0.0,2,2,2.0,0,1,180.0,210.67,180.0,184.0,N,0,N,3,0,382950,1846350,0,1920,0,0,1.05,0.0,2,0.0,3,3005020001,,59,982220,187976,40.68262719,-74.00731919,16a,301 022,30205,36047005900
954,BK,556,26,306,53,2006,15,38,11231,L101,76,4100,3,1D,99 KING STREET,R5,A5,1.0,0,,RICHARD G. ACKER REVOCABLE LIVING TRUST,1100,1992,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,22.0,50.0,22.0,50.0,N,2,N,5,5,4920,125880,0,1931,2009,2009,1.81,1.25,0,2.0,3,3005560026,,53,981299,186103,40.67748597,-74.01063905,16a,301 020,30206,36047005300
955,BK,546,9,306,53,2007,15,38,11231,L101,76,4100,3,1D,293 VAN BRUNT STREET,R5,S2,4.0,0,,293 VAN BRUNT LLC,1219,2590,1190.0,1400.0,0.0,1190.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,17.5,69.67,17.5,40.0,N,0,N,5,0,6600,21420,0,1921,0,0,2.12,1.25,0,2.0,3,3005460009,,53,981195,186537,40.67867717,-74.01101419,16a,301 020,30206,36047005300
